mood,name,album,artist,id,release_date,popularity,length,danceability,acousticness,energy,instrumentalness,liveness,valence,loudness,speechiness,tempo,key,time_signature
Contentment,Vacation,Vacation,Dirty Heads,7cdy4PbCdDZZNjyxoZyE0c,2017-08-11,68,209721,0.736,0.0381,0.751,0.0,0.105,0.839,-5.588,0.034,150.064,8,4
Contentment,Brand New,Brand New,Ben Rector,5EQ9yEra0SzVd673ZfKT4C,2015-08-28,0,243933,0.553,0.00338,0.936,1.35e-06,0.102,0.412,-5.015,0.11,144.884,9,4
Contentment,Everybody Talks,Picture Show (Deluxe Edition),Neon Trees,3528IXKpbb7OMjdjWYlbfD,2012-01-01,53,177280,0.471,0.00301,0.924,0.0,0.313,0.725,-3.906,0.0586,154.961,8,4
Contentment,I'm Not Famous,I'm Not Famous,AJR,050zgQwx9777OCfto94ll5,2016-03-25,0,220712,0.419,0.0143,0.741,0.0,0.309,0.671,-3.687,0.129,95.044,5,4
Contentment,Lost Boys,Ocean Park Standoff,Ocean Park Standoff,434j2chLPaquCFLIKCcxAB,2017-03-03,57,229411,0.619,0.0449,0.821,0.0,0.112,0.532,-5.626,0.0308,117.0,9,4
Contentment,Smile For Me (feat. Robin Thicke),In It To Win It,Charlie Wilson,7jGMczpju2gPgGArB1DiiJ,2017-02-17,29,197253,0.605,0.295,0.639,0.0,0.0696,0.484,-5.103,0.0637,88.576,1,4
Contentment,High,Young Rising Sons,Young Rising Sons,4gTwPFGhIIlYtlo59jbVUB,2014-07-08,55,165720,0.646,0.028,0.85,7.21e-05,0.281,0.518,-5.145,0.043,116.999,7,4
Contentment,Spirits,Hope,The Strumbellas,5U1eDhGNl6uUQThJ4nBm7z,2016-04-22,0,203653,0.54,0.169,0.729,0.0,0.112,0.779,-3.709,0.0276,80.454,0,4
Contentment,Haven't Met You Yet,Crazy Love,Michael Bublé,4fIWvT19w9PR0VVBuPYpWA,2009-10-06,71,244586,0.615,0.152,0.733,0.0,0.109,0.796,-4.808,0.0335,122.58,8,4
Contentment,It's a Beautiful Day,To Be Loved,Michael Bublé,0mvkwaZMP2gAy2ApQLtZRv,2013-04-11,68,199266,0.532,0.0559,0.795,0.0,0.295,0.78,-3.979,0.0358,143.837,1,4
Contentment,I Won't Give Up,Love Is a Four Letter Word (Deluxe Edition),Jason Mraz,53QF56cjZA9RTuuMZDrSA6,2012-04-13,71,240165,0.483,0.694,0.303,0.0,0.115,0.139,-10.058,0.0429,133.406,4,3
Contentment,Put Your Records On,Corinne Bailey Rae,Corinne Bailey Rae,2dEJE18eoskLm4bjSW6kmY,2006,39,213538,0.737,0.162,0.502,3.71e-06,0.181,0.582,-7.871,0.0355,96.067,9,4
Contentment,"Hey, Soul Sister","Save Me, San Francisco (Golden Gate Edition)",Train,6mghCOaaSvrke0z1EUVUIf,2009,0,216773,0.674,0.203,0.89,0.0,0.0819,0.737,-4.446,0.0459,97.02,1,4
Contentment,Love Song,Little Voice,Sara Bareilles,4E6cwWJWZw2zWf7VFbH7wf,2007-07-03,74,258826,0.583,0.0208,0.786,0.0,0.188,0.573,-3.142,0.0301,123.055,2,4
Contentment,Another Day in Paradise,Change of Scenery,Quinn XCII,4gHSezW5CHZCvjAUjF2pd5,2015-04-28,0,255000,0.652,0.161,0.802,0.0,0.143,0.559,-5.308,0.0669,167.952,11,5
Contentment,All I Want,In A Perfect World,Kodaline,2PwXOevGUSkU8qaYZjgLq2,2013-10-08,0,305746,0.209,0.172,0.412,0.15,0.0843,0.162,-9.733,0.0443,86.26,0,3
Contentment,I Choose You,The Blessed Unrest,Sara Bareilles,7jJH8F3PHlNvxfqEAAfFDl,2013-07-16,64,218573,0.731,0.105,0.572,0.00012,0.133,0.947,-7.889,0.0445,154.038,6,4
Contentment,Live Like We're Dying,Live Like We're Dying,Kris Allen,51YhN4y2tOvfI0Sv1hoBRo,2009-09-25,42,212746,0.578,0.0267,0.9,0.0,0.287,0.934,-2.501,0.0443,92.011,0,4
Contentment,Fine By Me,Andy Grammer,Andy Grammer,7tg0OrYieTMcQmxIczNMqE,2011-01-01,0,172813,0.603,0.00975,0.801,0.0,0.0443,0.863,-4.095,0.0326,89.998,11,4
Contentment,Life Happens,Life Happens - Single,Brandon & Leah,2Et7zuKHDbuXollVNWgIkH,2012-01-24,31,230139,0.78,0.645,0.712,0.0,0.0627,0.681,-5.911,0.184,139.968,9,4
Contentment,Ride,Blurryface,Twenty One Pilots,2Z8WuEywRWYTKe1NybPQEW,2015-05-15,82,214506,0.645,0.00835,0.713,0.0,0.113,0.566,-5.355,0.0393,74.989,6,4
Contentment,Good Old Days (feat. Kesha),GEMINI,Macklemore,2Za1AlJNvksouPPWbXpR2X,2017-09-22,71,240506,0.712,0.446,0.51,2.46e-05,0.112,0.268,-8.162,0.0633,122.964,8,4
Contentment,Fallin' For You,Breakthrough (Deluxe Edition),Colbie Caillat,1le5KVGTF1xWf2aUj7ruLy,2009,61,215546,0.644,0.156,0.834,0.0,0.112,0.593,-6.473,0.0275,117.043,4,4
Contentment,All of the Stars,x (Wembley Edition),Ed Sheeran,3Th56VIq2sEaEmPPETu7p5,2013,56,237146,0.54,0.00886,0.557,0.000182,0.307,0.287,-6.097,0.0259,75.035,11,4
Contentment,Tee Shirt - Soundtrack Version,Tee Shirt,Birdy,3C5in0EVdoGepp5bA6lhlE,2014-05-13,57,159506,0.684,0.837,0.341,2.69e-05,0.0883,0.557,-9.497,0.0272,75.948,9,4
Contentment,Your Body Is a Wonderland,Room For Squares,John Mayer,7vFv0yFGMJW3qVXbAd9BK9,2001-08-16,74,249626,0.647,0.0206,0.729,0.0489,0.134,0.687,-6.251,0.0236,94.01,5,4
Contentment,Nervous - The Ooh Song/Mark McCabe Remix,Nervous (The Ooh Song/Mark McCabe Remix),Gavin James,3eRvE11OJfCYnaZwCFhMZD,2016-06-24,45,195413,0.634,0.254,0.822,0.000418,0.262,0.285,-7.438,0.0408,104.982,7,4
Contentment,Where Is The Love?,Elephunk,Black Eyed Peas,3CNqo3gYrfexdrtjFmC9he,2003,40,272533,0.834,0.11,0.696,0.0,0.13,0.804,-3.224,0.197,94.09,5,4
Contentment,Smile,Happy Hour,Uncle Kracker,4ZC8hXXqu2hPcDLw9QTdtQ,2009-09-11,68,201626,0.541,0.203,0.812,0.0,0.42,0.607,-3.764,0.0336,141.056,4,4
Contentment,Free Fallin',Full Moon Fever,Tom Petty,5tVA6TkbaAH9QMITTQRrNv,1989-01-01,79,256000,0.623,0.212,0.449,0.0,0.0613,0.572,-13.333,0.0253,84.383,5,4
Contentment,Daylight,Overexposed (Deluxe),Maroon 5,6TwfdLbaxTKzQi3AgsZNzx,2012-01-01,63,225306,0.657,0.00246,0.679,0.0,0.211,0.331,-5.511,0.0269,120.007,2,4
Contentment,Drift Away,No Stranger to Shame,Uncle Kracker,0RFgvrhkf9FiDRLA0BhzpZ,2002-07-09,69,255560,0.583,0.181,0.66,0.0,0.0979,0.861,-5.078,0.0377,151.956,11,4
Contentment,3 Foot Tall,Classified,Classified,7KtB8hfz8uH2BFC7ua1cNr,2014-09-30,46,220946,0.609,0.25,0.742,0.0,0.641,0.523,-5.739,0.0989,75.892,11,4
Contentment,Easily,Easily,Bruno Major,3TpXajg1nKzG3ngc9tBwrD,2016-11-25,0,210240,0.772,0.491,0.256,0.00612,0.144,0.357,-8.545,0.0481,118.902,7,3
Contentment,I Lived,Native,OneRepublic,7D49Iig0avHre9RFSUMkd2,2014-01-01,70,234546,0.599,0.0746,0.854,0.0,0.278,0.311,-5.429,0.0436,119.986,9,4
Contentment,Something I Need,Native,OneRepublic,4KANJH1baadr3U7XsVbM17,2014-01-01,57,241266,0.683,0.164,0.601,0.0,0.119,0.62,-6.927,0.0308,98.97,7,4
Contentment,Fresh Eyes,Fresh Eyes,Andy Grammer,7wahqDDzUPpJy91bVFHUF3,2016-12-09,51,198001,0.828,0.548,0.56,3.66e-05,0.15,0.872,-6.685,0.0327,122.054,0,4
Contentment,Snow (Hey Oh),Stadium Arcadium,Red Hot Chili Peppers,2aibwv5hGXSgw7Yru8IYTO,2006-05-09,80,334666,0.427,0.116,0.9,1.75e-05,0.119,0.599,-3.674,0.0499,104.655,11,4
Contentment,On Top Of The World,Night Visions (Deluxe),Imagine Dragons,6KuHjfXHkfnIjdmcIvt9r0,2012-09-04,69,189840,0.635,0.0893,0.926,4.53e-06,0.0928,0.761,-5.589,0.151,100.048,0,4
Contentment,If I Lose Myself,Native,OneRepublic,7hIRQZhDjab4YgqkkkehV9,2014-01-01,58,241640,0.482,0.0969,0.713,0.0,0.111,0.263,-6.017,0.0487,140.069,2,4
Contentment,Superheroes,No Sound Without Silence,The Script,37sINbJZcFdHFAsVNsPq1i,2014-09-15,75,245466,0.49,0.00218,0.885,0.0,0.0741,0.64,-4.121,0.0396,166.996,3,4
Contentment,Keep Your Head Up,Andy Grammer,Andy Grammer,7MapZTlRqFfUteNcghsTwf,2011-01-01,0,190480,0.666,0.044,0.78,0.0,0.128,0.795,-5.177,0.0404,90.004,7,4
Contentment,Mama - Acoustic,Mama (Acoustic),Jonas Blue,2o5woNaj4eQXCwbrJ001A2,2017-06-30,55,192277,0.463,0.769,0.367,0.0,0.0782,0.577,-5.881,0.0686,87.689,10,4
Contentment,Feel Again,Native,OneRepublic,75hLNJfiXV5k2YGrbGEW51,2014-01-01,57,185080,0.467,0.0198,0.815,1.23e-06,0.118,0.335,-7.929,0.0524,140.047,7,4
Contentment,Shots - Broiler Remix,Shots EP,Imagine Dragons,4XLm8FNvaTlmTAZmSrrV82,2015-05-04,58,191266,0.73,0.411,0.782,0.11,0.108,0.606,-7.109,0.0336,120.018,11,4
Contentment,What Do You Mean? - Acoustic,Purpose (Deluxe),Justin Bieber,5YNf9s8WE3iF33YaFNrgpa,2015-11-13,60,203800,0.773,0.794,0.358,0.0,0.104,0.756,-10.634,0.044,124.934,8,4
Contentment,We Just Havent Met Yet,We Just Havent Met Yet,Russ,0VzDv4wiuZsLsNOmfaUy2W,2016-09-11,54,237322,0.584,0.0785,0.559,0.0,0.0689,0.145,-7.565,0.032,87.528,0,4
Contentment,Issues,Nervous System,Julia Michaels,7vu0JkJh0ldukEYbTVcqd0,2017-07-28,74,176320,0.728,0.401,0.415,0.0,0.0616,0.455,-6.852,0.0639,114.145,8,4
Contentment,Love Somebody,Overexposed (Deluxe),Maroon 5,0HnaqUxvHP5LaWdmWwJpiS,2012-01-01,60,229813,0.675,0.145,0.792,0.0,0.12,0.395,-6.303,0.0368,120.016,1,4
Contentment,The Man,Lift Your Spirit,Aloe Blacc,2stPxcgjdSImK7Gizl8ZUN,2014-01-01,59,254880,0.308,0.0331,0.769,0.0,0.214,0.488,-7.256,0.065,81.853,11,4
Contentment,Don't Worry Be Happy,The Best Of Bobby McFerrin,Bobby McFerrin,4v52HuhZqVV0eNpP6vzH5I,1996-01-01,51,291560,0.644,0.884,0.165,0.000197,0.0603,0.779,-22.591,0.162,67.865,11,4
Contentment,Sweater Weather,I'm Sorry...,The Neighbourhood,4pGqFOfzvfe6avb9kbZicC,2012-08-07,62,240040,0.695,0.15,0.615,0.000212,0.0879,0.414,-5.325,0.042,124.015,7,4
Contentment,San Francisco,Waiting For The Dawn,The Mowgli's,2eQOMQkStoRUQyq6HGh1iG,2013-01-01,56,173093,0.307,0.0215,0.847,0.0,0.0783,0.34,-4.215,0.0551,93.072,11,4
Contentment,This Love,Songs About Jane,Maroon 5,5zF2zGPkL6Ipsn9AfAK6RP,2002-06-25,0,206200,0.714,0.0551,0.868,0.0,0.0987,0.78,-4.596,0.0363,95.05,5,4
Contentment,All the Pretty Girls,All the Pretty Girls,KALEO,2eiY8qXiV6yReXSeuoplns,2015-01-20,45,269893,0.466,0.626,0.496,6.22e-06,0.117,0.352,-6.606,0.0302,74.747,1,4
Contentment,Ain't Nobody Takin My Baby,Ain't Nobody Takin My Baby,Russ,6VnqGxiMNexOe0kRmIsBw4,2016-12-23,66,189231,0.696,0.673,0.57,3.02e-06,0.098,0.329,-9.084,0.557,76.976,0,4
Contentment,Shot Down,American Teen,Khalid,1Ob94QesoxHSBrypyBbdfd,2017-04-27,63,207106,0.767,0.893,0.512,0.000223,0.103,0.489,-6.777,0.0591,123.921,6,4
Contentment,One Day,Light,Matisyahu,0nCZDQrlWA149QdGTdlsFU,2010-01-12,59,207573,0.346,0.198,0.61,0.0,0.117,0.235,-5.818,0.15,68.552,0,4
Contentment,How Hard I Try,Dawn EP,filous,0OfZ9imMwFU03zc2wl8pBt,2015-07-17,58,198000,0.743,0.299,0.564,0.000693,0.109,0.505,-8.761,0.045,120.012,5,4
Contentment,Tongue Tied,Never Trust a Happy Song,Grouplove,0GO8y8jQk1PkHzS31d699N,2011-09-02,81,218013,0.56,0.00847,0.936,0.0,0.161,0.371,-5.835,0.0439,112.96,3,4
Contentment,I Fall Apart,Stoney (Deluxe),Post Malone,75ZvA4QfFiZvzhj2xkaWAh,2016-12-09,80,223346,0.556,0.0689,0.538,0.0,0.196,0.291,-5.408,0.0382,143.95,8,4
Contentment,Coaster,American Teen,Khalid,39KG4kom3enSx4GTThuDGt,2017-04-27,72,199120,0.441,0.935,0.219,0.0,0.115,0.244,-14.586,0.0419,94.021,8,4
Contentment,Trouble,Me and My Uke,Never Shout Never,4UuVbsWwTyfJ6CcNOCtzBe,2009-11-03,57,145906,0.809,0.918,0.28,0.0,0.179,0.564,-8.818,0.329,122.046,10,4
Contentment,Banana Pancakes,In Between Dreams,Jack Johnson,451GvHwY99NKV4zdKPRWmv,2005-01-01,70,191906,0.816,0.607,0.375,8.66e-06,0.0933,0.615,-8.053,0.0996,114.303,7,4
Contentment,You and I,Be OK,Ingrid Michaelson,6zYqyOJuyXDOvWJwKkZ8tg,2008,0,148400,0.698,0.927,0.286,0.0,0.0883,0.529,-7.632,0.0553,135.032,0,4
Contentment,I Was Made For Loving You,Unbreakable Smile,Tori Kelly,1Xwh83YOFQARZ3QXscP123,2016-01-29,60,188946,0.417,0.346,0.349,0.0,0.0963,0.198,-11.984,0.0285,145.505,2,4
Contentment,Bright,Talking Dreams (Deluxe Edition),Echosmith,3WKg25vrbjJlkhsgl2W4p3,2013-10-04,61,220626,0.646,0.637,0.431,6.99e-06,0.113,0.292,-8.517,0.0262,90.034,6,4
Contentment,Don't Say Goodnight,Don't Say Goodnight,Hot Chelle Rae,5KpBYmEiClvljtwbjEhIJq,2014-02-08,54,211813,0.599,0.0064,0.791,0.0,0.0924,0.574,-4.975,0.0585,92.862,10,4
Contentment,Keep Me Warm,Keep Me Warm,Erin Bowman,1MQR8Hjr0q2Cwpju62v1nc,2014-11-24,18,155666,0.814,0.17,0.498,0.0,0.0705,0.48,-8.905,0.0943,89.99,0,4
Contentment,Perfect Duet (Ed Sheeran & Beyoncé),Perfect Duet (Ed Sheeran & Beyoncé),Ed Sheeran,1bhUWB0zJMIKr9yVPrkEuI,2017-11-30,80,259550,0.587,0.779,0.299,0.0,0.123,0.356,-7.365,0.0263,94.992,8,3
Contentment,Best Shot,The Fault In Our Stars: Music From The Motion Picture,Various Artists,04F1slSLfciNXAPZgdXtmW,2014-05-19,46,173626,0.693,0.592,0.477,0.0,0.118,0.31,-8.012,0.0305,122.06,5,4
Contentment,Like I'm Gonna Lose You (feat. John Legend),Title (Deluxe),Meghan Trainor,2YlZnw2ikdb837oKMKjBkW,2015-01-09,78,225053,0.63,0.4,0.53,0.0,0.177,0.417,-7.259,0.0434,108.038,0,3
Contentment,Realize,Coco,Colbie Caillat,5OGkKx8jP0A5KSULEc6XYZ,2007-01-01,57,244106,0.693,0.13,0.594,0.0,0.115,0.192,-6.408,0.0325,123.932,1,4
Contentment,Bad 4 U,Bad 4 U,Imad Royal,4IChWtexBegNreTAIEH1cK,2016-06-24,34,192359,0.845,0.436,0.553,0.0,0.057,0.568,-5.681,0.0599,121.959,5,4
Contentment,Bootleggin',Bloom,Quinn XCII,28P6Cr4NvWmCrFj2hH66dU,2016-03-11,0,203500,0.826,0.12,0.504,0.0,0.148,0.476,-6.026,0.052,123.967,0,4
Contentment,All of Me,Love In The Future (Expanded Edition),John Legend,3U4isOIWM3VvDubwSI3y7a,2013-08-30,85,269560,0.422,0.922,0.264,0.0,0.132,0.331,-7.064,0.0322,119.93,8,4
Contentment,A Drop In The Ocean,Come Through For You,Javier Colon,7fY6WvN5gbh8lXFGtqrtFd,2011,26,206386,0.318,0.25,0.56,0.0,0.27,0.355,-5.157,0.0346,95.885,7,4
Contentment,Put Your Head On My Shoulder,Put Your Head On My Shoulder: The Very Best Of Paul Anka,Paul Anka,2DpJ9T2RVRanZcYFHKOAfA,2000-10-03,69,154733,0.547,0.747,0.335,0.0,0.101,0.474,-9.2,0.0307,115.838,4,3
Contentment,Young Girls,Unorthodox Jukebox,Bruno Mars,3G5iN5QBqMeXx3uZPy8tgB,2012-12-07,66,228720,0.561,0.461,0.749,1.82e-06,0.205,0.501,-4.951,0.032,125.986,6,4
Contentment,She Sets The City On Fire,She Sets The City On Fire,Gavin DeGraw,1LWEjUzrngRXdUBaf7GWYI,2016-07-15,46,218631,0.617,0.0139,0.615,0.0,0.0897,0.564,-6.518,0.0567,125.898,4,4
Contentment,Broke Billionaire,Faces on Film,Jacob Whitesides,55ssQkghuOU1YS91AeKDJ2,2015-10-23,17,209106,0.67,0.0185,0.779,5.49e-06,0.165,0.545,-6.739,0.0363,95.977,3,4
Contentment,Imagine,Instant Karma: The Amnesty International Campaign To Save Darfur (Standard Version),Various Artists,3piY5aMfwEEmXMV6I9kpoi,2007-06-11,63,219080,0.554,0.937,0.179,0.024,0.107,0.374,-18.254,0.0362,141.946,6,4
Contentment,You And Me,Lifehouse,Lifehouse,7L605WhF5EGf34ggj87yK6,2005-01-01,0,195493,0.461,0.1,0.446,0.0,0.169,0.375,-7.703,0.0267,139.868,7,3
Contentment,Straightjacket,The Story of Us,Quinn XCII,51LIqkda3pTeECZUhMnool,2017-09-15,63,206533,0.838,0.153,0.546,0.0,0.0656,0.745,-6.811,0.295,137.027,5,4
Contentment,Geronimo,Bombs Away,Sheppard,19cL3SOKpwnwoKkII7U3Wh,2015-03-10,67,218227,0.705,0.456,0.78,0.00152,0.115,0.457,-6.267,0.0805,142.028,7,4
Contentment,Drive By,California 37,Train,0KAiuUOrLTIkzkpfpn9jb9,2012-04-17,78,195973,0.765,0.00107,0.837,1.06e-05,0.0801,0.721,-3.113,0.032,122.028,1,4
Contentment,Life's What You Make It,Life's What You Make It,Graham Colton,5rRDCbF97rcJW0ES9RhPhC,2016-03-04,52,186109,0.655,0.371,0.686,1.13e-06,0.113,0.544,-5.701,0.028,112.974,7,4
Contentment,Georgia,Dream Your Life Away (Special Edition),Vance Joy,429EttO8gs0bDo2SQfUNSm,2014-09-09,66,230506,0.388,0.312,0.66,0.000307,0.0943,0.401,-7.372,0.0308,143.554,11,4
Contentment,Saturday Sun,Nation of Two,Vance Joy,2RiBogNRfulkNf7fVbPOrJ,2018-02-23,72,214720,0.637,0.484,0.864,0.0,0.222,0.706,-4.381,0.0468,99.995,8,4
Contentment,I’m Alive (Life Sounds Like),All People,Michael Franti & Spearhead,3aAeqtqnSpRfkXjGZG0gm2,2013-01-01,23,231893,0.569,0.00521,0.902,2.92e-06,0.124,0.944,-4.007,0.0536,137.986,11,4
Contentment,So Much More Than This,Just The Beginning,Grace VanderWaal,599hlIX8JXS7RNYvQ3EPCQ,2017-11-03,55,174080,0.742,0.136,0.522,0.0,0.0422,0.751,-4.111,0.152,180.039,5,4
Contentment,"Sit Still, Look Pretty","Sit Still, Look Pretty",Daya,0EGuSSpuu9wmHCtvb4PdLO,2016-10-07,73,202221,0.655,0.14,0.74,0.0,0.106,0.543,-4.081,0.274,182.105,2,4
Contentment,Wagon Wheel,True Believers,Darius Rucker,3xdjjKMcMOFgo1eQrfbogM,2013-01-01,79,298373,0.537,0.455,0.66,0.0,0.135,0.574,-7.174,0.0296,148.096,9,4
Contentment,Gravity,Continuum,John Mayer,3SktMqZmo3M9zbB7oKMIF7,2006-09-11,73,245826,0.753,0.731,0.326,0.00131,0.24,0.237,-9.883,0.0342,123.799,7,3
Contentment,Someone To You,Empires On Fire,BANNERS,14BH4qO7pgCmIe6mgLKOK3,2017-11-03,74,219800,0.468,0.00568,0.936,0.0,0.24,0.663,-3.683,0.0455,75.05,2,4
Contentment,Not Over You,Sweeter,Gavin DeGraw,6j7hih15xG2cdYwIJnQXsq,2011-09-16,68,218520,0.63,0.255,0.894,0.0,0.181,0.364,-4.592,0.0544,142.051,10,4
Contentment,No Matter Where You Are,No Matter Where You Are,Us The Duo,2XW4AAjfBQTzp7Oe1tU702,2014-05-06,57,178826,0.693,0.0309,0.664,0.0,0.223,0.436,-5.852,0.0336,132.059,4,4
Contentment,Shape of You - Acoustic,Shape of You (Acoustic),Ed Sheeran,5ULRlgiSPSKTaJN1vU9yso,2017-02-10,63,223573,0.843,0.49,0.4,0.0,0.125,0.927,-5.576,0.103,100.728,8,4
Contentment,Drops of Jupiter (Tell Me),Drops Of Jupiter,Train,2hKdd3qO7cWr2Jo0Bcs0MA,2001-03-27,79,259933,0.481,0.153,0.638,0.0,0.154,0.497,-5.862,0.0276,79.064,0,4
Contentment,Sweet Disposition,Conditions,The Temper Trap,5RoIXwyTCdyUjpMMkk4uPd,2009-03-24,65,230800,0.531,0.0701,0.821,0.171,0.124,0.34,-6.812,0.0439,129.139,2,4
Contentment,Marry Me,"Save Me, San Francisco (Golden Gate Edition)",Train,0VZ9xPNa6ROafP6GYYuv2S,2009,0,205453,0.366,0.829,0.269,1.67e-05,0.108,0.492,-8.456,0.0287,86.577,0,4
Contentment,Have It All,Have It All,Jason Mraz,1pIMxRddmCGalHnRbLFkWg,2018-04-27,54,226098,0.643,0.194,0.617,0.0,0.0989,0.592,-4.95,0.041,82.029,1,4
Contentment,Through It All,Voicenotes,Charlie Puth,4jgF1sLf3TkQbZkLHsc6SI,2018-05-11,54,206453,0.562,0.762,0.383,0.0,0.0775,0.225,-8.54,0.0356,119.113,4,3
Contentment,Hurricane,Hello My Name Is...,Bridgit Mendler,7gQ5c5HY6zMsIck6QLY9dJ,2012-01-01,70,243986,0.757,0.0398,0.825,2.63e-06,0.0798,0.446,-4.062,0.0701,95.01,7,4
Contentment,Cool Kids,Talking Dreams (Deluxe Edition),Echosmith,13P5rwmk2EsoFRIz9UCeh9,2013-10-04,74,237626,0.719,0.0372,0.671,8.21e-06,0.12,0.786,-6.279,0.0336,130.027,8,4
Contentment,Across The Room (feat. Leon Bridges),A Moment Apart,ODESZA,4YaNLEPw3MrIgkGOkBrAh2,2017-09-08,61,283537,0.566,0.0155,0.587,2.05e-05,0.111,0.246,-5.96,0.0308,82.046,6,4
Contentment,Cheap Sunglasses,Strangers,RAC,4MatjVmXUxuBf7WeInnRBG,2014-01-01,49,215133,0.533,0.152,0.676,0.000765,0.0903,0.404,-6.788,0.0395,114.993,2,4
Contentment,The Walker,More Than Just a Dream (Deluxe Edition),Fitz and The Tantrums,0Nk7bSn0MItonkR0GNs3mj,2013-05-07,61,233133,0.77,0.00375,0.801,0.00281,0.0515,0.725,-4.182,0.0336,130.76,9,4
Contentment,Yellow,Parachutes,Coldplay,3AJwUDP919kvQ9QcozQPxg,2000-07-10,87,266773,0.429,0.00239,0.661,0.000121,0.234,0.285,-7.227,0.0281,173.372,11,4
Contentment,Small House,Loved,Michelle Featherstone,0d49zbD1hMl2DCEUIfmH3D,2011-12-01,20,209347,0.603,0.642,0.0736,2.22e-06,0.128,0.257,-20.54,0.0303,92.099,0,4
Contentment,Butterfly Fly Away,Hannah Montana The Movie,Various Artists,2ZTCl6wQMDSMfY4s8GHZdj,2009-01-01,64,189240,0.607,0.733,0.281,0.000123,0.29,0.468,-12.632,0.0258,134.977,11,4
Contentment,24 / 7 / 365,Surf,Surfaces,6WgYoOtcXnmyv4cK6RRtYv,2017-12-03,48,177000,0.743,0.26,0.647,1.61e-06,0.322,0.9,-6.194,0.0338,141.226,4,4
Contentment,Trojans,When It Was Now (Deluxe Edition),Atlas Genius,4AyoAGuhE8gydBPrczuhbl,2013-02-19,49,217386,0.721,0.0113,0.822,7.01e-05,0.0898,0.536,-4.843,0.0391,140.002,7,4
Contentment,Autumn Leaves - Deluxe Edition,+,Ed Sheeran,7iBSkXB0pTvZasOLf0Qxk9,2011-09-09,57,200755,0.555,0.892,0.257,1.42e-06,0.124,0.431,-12.637,0.0299,89.013,10,4
Contentment,Home,Up From Below,Edward Sharpe & The Magnetic Zeros,6ZapsNk1ZpaebNXAIohP9R,2009-07-14,0,303200,0.542,0.292,0.589,0.000522,0.177,0.137,-6.623,0.0318,111.665,2,4
Contentment,My Girl,The Temptations Sing Smokey,The Temptations,6jWkZvd1URGktyTTwcpPpB,1965-01-01,1,165000,0.579,0.625,0.419,0.0,0.0981,0.673,-10.72,0.0346,104.564,0,4
Contentment,King of Anything,Kaleidoscope Heart,Sara Bareilles,3VA8T3rNy5V24AXxNK5u9E,2010-09-07,62,207493,0.676,0.461,0.762,0.0,0.0574,0.81,-4.172,0.0351,119.003,1,4
Contentment,Rivers and Roads,The Head and the Heart,The Head And The Heart,4Q6Kuze3wNMQRjamyBjHUR,2010,0,284000,0.494,0.699,0.194,2.98e-05,0.0803,0.161,-8.965,0.0352,135.753,0,3
Contentment,Therapy,American Teen,Khalid,25YvGDl2zSE0pH8jrMZ6aY,2017-04-27,60,257959,0.707,0.891,0.484,0.00344,0.256,0.43,-6.579,0.0481,92.988,9,4
Contentment,Over My Head,Over My Head,Echosmith,3haxUceS8i97BLoB7WH3Mj,2018-03-15,50,208233,0.656,0.0968,0.723,0.0,0.343,0.904,-4.975,0.0262,105.049,11,4
Contentment,Southern Nights,Light Upon the Lake: Demo Recordings,Whitney,3HNKZy1An5Jlnb02lcV2yd,2017-11-10,0,212621,0.568,0.993,0.295,0.499,0.14,0.43,-7.867,0.0494,84.225,7,4
Contentment,Always Remember Us This Way,A Star Is Born Soundtrack,Lady Gaga,74iZuPGwyL33VlTr6jTnab,2018-10-05,71,210200,0.553,0.299,0.502,0.0,0.764,0.296,-5.972,0.0409,129.976,0,4
Contentment,Best Part (feat. H.E.R.),Freudian,Daniel Caesar,1RMJOxR6GRPsBHL8qeC2ux,2017-08-25,78,209831,0.524,0.808,0.364,0.0,0.1,0.436,-10.209,0.0367,75.24,7,4
Contentment,Best Friend,Best Friend,Rex Orange County,47Bg6IrMed1GPbxRgwH2aC,2017-01-25,79,262231,0.575,0.395,0.714,0.0,0.115,0.32,-5.247,0.0596,144.982,6,4
Contentment,Shallow,A Star Is Born Soundtrack,Lady Gaga,2VxeLyX666F8uXCJ0dZF8B,2018-10-05,84,215733,0.572,0.371,0.385,0.0,0.231,0.323,-6.362,0.0308,95.799,7,4
Contentment,broken,finding it hard to smile,lovelytheband,6XcfKZvJio9Z0fQy11GnNX,2018-08-03,71,204878,0.666,0.00175,0.728,4.26e-06,0.0429,0.51,-5.808,0.0419,122.996,7,4
Contentment,Breakdown,In Between Dreams,Jack Johnson,3cnRYoW4nYzIuVPCp7k5iG,2005-01-01,56,212706,0.773,0.627,0.394,1.36e-05,0.0953,0.443,-9.252,0.0516,74.977,0,4
Contentment,Surround Me,Surround Me - EP,LÉON,4aai1PoVGPcspMhmzOzpZN,2017-10-06,58,232120,0.53,0.344,0.534,0.0,0.081,0.401,-7.87,0.195,178.091,5,4
Contentment,River,Coming Home,Leon Bridges,0NeJjNlprGfZpeX2LQuN6c,2015-06-15,1,238560,0.658,0.689,0.179,0.0,0.17,0.191,-10.866,0.0448,128.128,8,4
Contentment,Shark,Oh Wonder,Oh Wonder,3wwO0kUiwpyzHdkMNoifLR,2015-09-04,47,187424,0.703,0.592,0.327,0.292,0.112,0.128,-7.932,0.0489,149.742,2,4
