mood,name,album,artist,id,release_date,popularity,length,danceability,acousticness,energy,instrumentalness,liveness,valence,loudness,speechiness,tempo,key,time_signature
Sad,Impossible,No Gravity,Shontelle,45EDI3rk0f4cAMt9f8b56R,2010-01-01,13,226533,0.599,0.385,0.624,0.0,0.125,0.539,-3.631,0.0343,90.034,8,4
Sad,Jinx,Jinx,Eveta,4KWPRJIQeP55VSeITGlTo7,2022-03-25,45,133750,0.678,0.265,0.545,0.0,0.262,0.556,-10.002,0.0396,144.034,9,4
Sad,Mirror,Mirror,Madison Ryann Ward,5G2Q4Vx9zwBAdQoEWgM8uX,2018-04-06,63,194746,0.646,0.43,0.42,0.0,0.107,0.0925,-6.21,0.084,129.468,6,3
Sad,Big Girls Cry,1000 Forms Of Fear,Sia,75xgoXAGed7jiNDdV8TNOe,2014-07-04,61,210613,0.469,0.0393,0.592,0.0,0.105,0.0938,-4.962,0.0399,161.996,5,4
Sad,You Say,Look Up Child,Lauren Daigle,6Up545NUflOiXo8cEraH49,2018-09-07,75,274693,0.494,0.682,0.632,0.0,0.0869,0.0797,-6.89,0.0342,147.873,5,4
Sad,Liability,Melodrama,Lorde,6Kkt27YmFyIFrcX3QXFi2o,2017-06-16,74,171727,0.587,0.92,0.229,0.0,0.1,0.379,-11.254,0.128,75.67,10,4
Sad,Finally // beautiful stranger,Finally // beautiful stranger,Halsey,5YvcUK2eXJ2OllqDuEg18S,2019-12-06,62,221095,0.626,0.051,0.55,0.0,0.118,0.123,-5.105,0.029,133.976,9,4
Sad,scared,brent,Jeremy Zucker,6r2JV75tE0vNgNCv4HKsBC,2019-05-03,66,207520,0.583,0.933,0.075,1.4e-06,0.111,0.347,-15.843,0.0726,108.418,5,4
Sad,my boyfriend,my boyfriend,Ava Della Pietra,1NGquryMIKyUBbzId9M3hd,2022-05-20,44,162516,0.549,0.783,0.368,0.0,0.322,0.494,-7.349,0.0289,130.8,0,4
Sad,If the World Was Ending (feat. Julia Michaels),If the World Was Ending (feat. Julia Michaels),JP Saxe,2kJwzbxV2ppxnQoYw4GLBZ,2019-10-17,79,208687,0.464,0.866,0.473,0.0,0.109,0.604,-10.086,0.129,75.801,1,4
Sad,The One That Got Away - Acoustic,Teenage Dream: The Complete Confection,Katy Perry,5jx8tCxiO0uIbo2uNia23K,2012-03-12,68,259040,0.714,0.697,0.434,0.0,0.0919,0.352,-11.542,0.0396,123.942,4,4
Sad,Million Reasons,Joanne (Deluxe),Lady Gaga,7dZ1Odmx9jWIweQSatnRqo,2016-10-21,77,205280,0.666,0.494,0.423,0.0,0.106,0.154,-8.012,0.043,129.89,0,4
Sad,We Don't Talk Anymore (feat. Selena Gomez),Nine Track Mind,Charlie Puth,37FXw5QGFN7uwwsLy8uAc0,2016-01-29,70,217706,0.728,0.621,0.563,0.0,0.179,0.352,-8.053,0.134,100.017,1,4
Sad,Unknown (To You),Village,Jacob Banks,4jDDaKTqcZQWvgubuW6N7l,2018-11-02,59,233160,0.367,0.895,0.538,0.000581,0.149,0.274,-5.121,0.0421,129.092,8,4
Sad,Last Kiss,Speak Now (Deluxe Edition),Taylor Swift,1D27z8xNzjW0Mwwt1NCWhJ,2010-10-25,58,367133,0.371,0.57,0.341,3.09e-05,0.101,0.196,-9.475,0.0319,89.038,10,1
Sad,Bleeding Love,Spirit,Leona Lewis,7wZUrN8oemZfsEd1CGkbXE,2007,76,262466,0.638,0.188,0.656,0.0,0.146,0.225,-5.886,0.0357,104.036,5,4
Sad,Lost Boy,Safe Haven,Ruth B.,0zMzyHAeMvwq5CRstru1Fp,2017-05-05,68,276066,0.586,0.963,0.128,0.0,0.0858,0.371,-9.297,0.0496,123.498,7,4
Sad,Before You Go,Divinely Uninspired To A Hellish Extent (Extended Edition),Lewis Capaldi,2gMXnyrvIjhVBUZwvLZDMP,2019-11-22,83,215106,0.459,0.604,0.575,0.0,0.0885,0.183,-4.858,0.0573,111.881,3,4
Sad,Chasing Cars,"Covers, Vol. 2",Sleeping At Last,2d7LPtieXdIYzf7yHPooWd,2016-11-04,62,242564,0.467,0.974,0.157,1.46e-06,0.0816,0.277,-9.649,0.0336,108.13,11,4
Sad,Nothing Like Us,Believe Acoustic,Justin Bieber,30Co9eN7JHPf1i2wEyVSMJ,2013-01-01,62,199800,0.546,0.987,0.155,6.02e-05,0.18,0.512,-14.378,0.0428,72.331,0,4
Sad,Back At One,Back At One,Brian McKnight,6mwA6YiKDjAUG8kWvRRUPh,1999-09-21,70,263666,0.661,0.452,0.346,0.0,0.131,0.256,-9.115,0.03,129.752,11,4
Sad,Sorry,hopeless fountain kingdom (Deluxe),Halsey,44n97yHySt0Z9rqPaXgjCK,2017-06-02,74,220540,0.513,0.913,0.25,0.0,0.117,0.351,-9.376,0.0367,74.103,5,4
Sad,Out Of Love,The Pains Of Growing,Alessia Cara,4WzhjxvLP95y7AMDy0Atwb,2018-11-30,74,227693,0.481,0.8,0.267,0.0,0.249,0.137,-9.249,0.0339,117.64,7,3
Sad,Rise Up,Cheers to the Fall,Andra Day,0tV8pOpiNsKqUys0ilUcXz,2015-08-28,74,253342,0.398,0.805,0.316,0.0,0.295,0.174,-7.031,0.0368,118.582,1,4
Sad,A Little Too Much,Handwritten,Shawn Mendes,1T7AiFL9ruKKwlONN35Vh0,2015-04-14,63,187026,0.451,0.473,0.507,0.0,0.108,0.564,-6.24,0.0316,165.76,11,4
Sad,July,THE END OF EVERYTHING,Noah Cyrus,6J2LdBN97cDWn0MLxYh9HB,2020-05-15,80,156106,0.708,0.868,0.186,0.0,0.0779,0.322,-8.953,0.042,72.541,9,4
Sad,Love On The Brain,ANTI (Deluxe),Rihanna,5oO3drDxtziYU2H1X23ZIp,2016-01-28,82,224000,0.509,0.0717,0.637,1.08e-05,0.0789,0.378,-4.83,0.0471,172.006,4,3
Sad,Not Thinkin' Bout You,Ready,Ruel,2awExtNBABpwOFC78XViJd,2018-06-15,58,188387,0.66,0.267,0.357,0.0,0.0857,0.518,-8.55,0.0594,119.835,10,4
Sad,Hold On,Hold On,Chord Overstreet,5vjLSffimiIP26QG5WcN2K,2017-02-03,82,198853,0.618,0.469,0.443,0.0,0.0829,0.167,-9.681,0.0526,119.949,2,4
Sad,idfc,deadroses,blackbear,6y6jbcPG4Yn3Du4moXaenr,2015-02-14,76,245172,0.63,0.611,0.5,4.04e-05,0.114,0.315,-8.755,0.0611,144.871,1,4
Sad,Be Alright,A Place We Knew,Dean Lewis,5qrSlOut2rNAWv3ubArkNy,2019-03-22,75,196493,0.551,0.705,0.537,0.0,0.0802,0.493,-7.595,0.034,126.421,11,4
Sad,Boys Like You - Acoustic,Boys Like You (Acoustic),Anna Clendening,51xRMJFRBrW9C1RI1qW4S0,2017-04-28,65,238576,0.477,0.928,0.128,0.0,0.0875,0.38,-14.567,0.0707,88.917,2,4
Sad,This Town,Flicker (Deluxe),Niall Horan,0qvzXomUDJVaUboy2wMfiS,2017-10-20,79,232852,0.677,0.712,0.401,0.0,0.116,0.195,-8.467,0.0308,111.825,9,4
Sad,Already Gone,"Covers, Vol. 2",Sleeping At Last,5zCunX8URvLoBHlg1Fnjv6,2016-11-04,70,243007,0.418,0.954,0.248,4.21e-06,0.108,0.298,-9.997,0.0451,130.953,3,4
Sad,Heather,Kid Krow,Conan Gray,4xqrdfXkTW4T0RauPLv3WA,2020-03-20,86,198040,0.357,0.584,0.425,0.0,0.322,0.27,-7.301,0.0333,102.078,5,3
Sad,Grow Old with Me,Long Way Down (Deluxe),Tom Odell,6xjxMWGsprmtUVMDaMhgH0,2013-06-24,58,182720,0.505,0.799,0.591,2.46e-06,0.174,0.39,-8.397,0.0302,146.174,7,4
Sad,changes,?,XXXTENTACION,7AFASza1mXqntmGtbxXprO,2018-03-16,80,121886,0.669,0.883,0.308,0.0,0.0984,0.52,-10.068,0.029,64.934,11,4
Sad,Always Remember Us This Way,A Star Is Born Soundtrack (Without Dialogue),Lady Gaga,2rbDhOo9Fh61Bbu23T2qCk,2018-10-05,80,210200,0.553,0.299,0.502,0.0,0.764,0.296,-5.972,0.0409,129.976,0,4
Sad,Can I Be Him,Back from the Edge,James Arthur,0VhgEqMTNZwYL1ARDLLNCX,2016-10-28,76,246880,0.696,0.308,0.543,0.0,0.0939,0.479,-6.164,0.0489,107.969,11,4
Sad,drivers license,drivers license,Olivia Rodrigo,7lPN2DXiMsVn7XUKtOW1CS,2021-01-08,31,242013,0.585,0.721,0.436,1.31e-05,0.105,0.132,-8.761,0.0601,143.874,10,4
Sad,listen before i go,"WHEN WE ALL FALL ASLEEP, WHERE DO WE GO?",Billie Eilish,0tMSssfxAL2oV8Vri0mFHE,2019-03-29,77,242652,0.319,0.935,0.0561,0.00384,0.388,0.082,-23.023,0.045,79.764,0,3
Sad,Yellow Lights,Yesterday's Tomorrow Night,Harry Hudson,524dq3zKwXrP4uPL6VwoWT,2018-03-30,63,171381,0.444,0.844,0.21,0.0,0.0956,0.306,-10.811,0.0516,145.944,3,1
Sad,If I Could Fly,Made In The A.M. (Deluxe Edition),One Direction,5CRVwXGikmqzoRO6q7FeAg,2015-11-13,71,230320,0.565,0.781,0.245,0.0,0.0998,0.307,-9.132,0.0262,75.055,5,4
Sad,the broken hearts club,we,Garrett Nash,3Uu6pcfL9xsdfsKRx3DXRf,2019-01-11,60,184694,0.62,0.801,0.288,0.0,0.37,0.691,-9.431,0.123,100.385,4,4
Sad,I Love You,It's About Us,Alex & Sierra,2ELVVIbpucfOqGFC21Q4yR,2014-10-06,58,229640,0.525,0.658,0.439,0.0,0.0636,0.238,-6.596,0.0259,84.956,0,4
Sad,Call Out My Name,"My Dear Melancholy,",The Weeknd,09mEdoA6zrmBPgTEN5qXmN,2018-03-30,84,228373,0.461,0.17,0.593,0.0,0.307,0.175,-4.954,0.0356,134.17,1,3
Sad,Her,Her,Anne-Marie,2GjQ5KNXggsIRpx5ZUj2zX,2020-03-22,66,177568,0.567,0.87,0.395,0.0,0.106,0.329,-5.568,0.0303,119.849,10,4
Sad,Lose You To Love Me,Lose You To Love Me,Selena Gomez,1HfMVBKM75vxSfsQ5VefZ5,2019-10-23,26,206458,0.505,0.576,0.34,0.0,0.21,0.0916,-9.005,0.0438,101.993,4,4
Sad,Before You Go,Before You Go,Lewis Capaldi,7ce20yLkzuXXLUhzIDoZih,2019-11-19,75,215106,0.459,0.604,0.575,0.0,0.0885,0.183,-4.858,0.0573,111.881,3,4
Sad,Easy On Me,Easy On Me,Adele,0gplL1WMoJ6iYaPgMCL0gX,2021-10-14,87,224694,0.604,0.578,0.366,0.0,0.133,0.13,-7.519,0.0282,141.981,5,4
Sad,I Will Always Love You,The Bodyguard - Original Soundtrack Album,Whitney Houston,4eHbdreAnSOrDDsFfc4Fpm,1992-11-17,77,271093,0.332,0.845,0.214,5.62e-06,0.0839,0.11,-12.518,0.0349,67.531,4,4
